DATE,VALUE
1997-08-01,79.9888749375150
1997-09-01,80.7046590532869
1997-10-01,82.0467542703594
1997-11-01,82.3151733137738
1997-12-01,82.8520114006028
1998-01-01,83.4783225019032
1998-02-01,83.4783225019032
1998-03-01,84.2835796321467
1998-04-01,83.9256875742607
1998-05-01,84.1046336032037
1998-06-01,83.5677955163747
1998-07-01,85.2677827913331
1998-08-01,84.1046336032037
1998-09-01,83.2099034584888
1998-10-01,83.7467415453177
1998-11-01,82.6730653716598
1998-12-01,82.7625383861313
1999-01-01,83.9256875742607
1999-02-01,82.7625383861313
1999-03-01,83.1204304440172
1999-04-01,83.6572685308462
1999-05-01,84.0151605887322
1999-06-01,84.2835796321467
1999-07-01,84.6414716900326
1999-08-01,85.4467288202761
1999-09-01,85.3572558058046
1999-10-01,86.1625129360480
1999-11-01,86.3414589649910
1999-12-01,86.4309319794625
2000-01-01,85.1177999496940
2000-02-01,87.2306531399346
2000-03-01,87.3312651966127
2000-04-01,88.4379978200721
2000-05-01,90.5508510103127
2000-06-01,88.5386098767502
2000-07-01,90.0477907269221
2000-08-01,90.8526871803471
2000-09-01,90.9532992370252
2000-10-01,90.7520751236690
2000-11-01,91.3557474637377
2000-12-01,92.0600318604846
2001-01-01,91.7581956904502
2001-02-01,92.7643162572315
2001-03-01,91.2551354070596
2001-04-01,89.6453425002096
2001-05-01,90.6514630669909
2001-06-01,91.0539112937034
2001-07-01,88.3373857633940
2001-08-01,90.7520751236690
2001-09-01,89.5447304435315
2001-10-01,88.0355495933596
2001-11-01,86.9288169699002
2001-12-01,87.4318772532909
2002-01-01,87.9349375366815
2002-02-01,88.1361616500377
2002-03-01,88.3373857633940
2002-04-01,88.4379978200721
2002-05-01,87.5324893099690
2002-06-01,90.0477907269221
2002-07-01,88.3373857633940
2002-08-01,90.3496268969565
2002-09-01,89.2428942734971
2002-10-01,88.5386098767502
2002-11-01,90.1484027836002
2002-12-01,88.5386098767502
2003-01-01,89.2428942734971
2003-02-01,89.2428942734971
2003-03-01,89.0416701601409
2003-04-01,88.7398339901065
2003-05-01,88.0355495933596
2003-06-01,87.6331013666471
2003-07-01,89.7459545568877
2003-08-01,87.5324893099690
2003-09-01,87.2306531399346
2003-10-01,89.9471786702440
2003-11-01,90.7520751236690
2003-12-01,91.1545233503815
2004-01-01,90.4502389536346
2004-02-01,90.9532992370252
2004-03-01,90.3496268969565
2004-04-01,91.6575836337721
2004-05-01,92.6637042005534
2004-06-01,92.0600318604846
2004-07-01,93.1667644839440
2004-08-01,92.2612559738409
2004-09-01,91.9594198038065
2004-10-01,93.0661524272659
2004-11-01,91.5569715770940
2004-12-01,91.1545233503815
2005-01-01,93.9716609373690
2005-02-01,92.4624800871971
2005-03-01,93.5692127106565
2005-04-01,94.3741091640815
2005-05-01,93.1667644839440
2005-06-01,95.1790056175065
